race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
2013_6,button,mclaren,9,6,6,8.0,78,Finished
2013_6,alonso,ferrari,6,7,7,6.0,78,Finished
2013_6,vergne,toro_rosso,10,8,8,4.0,78,Finished
2013_6,resta,force_india,17,9,9,2.0,78,Finished
2013_6,raikkonen,lotus_f1,5,10,10,1.0,78,Finished
2013_6,hulkenberg,sauber,11,11,11,0.0,78,Finished
2013_6,bottas,williams,14,12,12,0.0,78,Finished
2013_6,gutierrez,sauber,19,13,13,0.0,78,Finished
2013_6,chilton,marussia,22,14,14,0.0,78,Finished
2013_6,garde,caterham,15,15,15,0.0,78,Finished
2013_6,perez,mclaren,7,16,16,0.0,72,Suspension
2013_6,grosjean,lotus_f1,13,\N,17,0.0,63,Collision
2013_6,ricciardo,toro_rosso,12,\N,18,0.0,61,Collision
2013_6,jules_bianchi,marussia,20,\N,19,0.0,58,Brakes
2013_6,maldonado,williams,16,\N,20,0.0,44,Collision
2013_6,massa,ferrari,21,\N,21,0.0,28,Accident
2013_6,pic,caterham,18,\N,22,0.0,7,Gearbox
2013_7,vettel,red_bull,1,1,1,25.0,70,Finished
2013_7,alonso,ferrari,6,2,2,18.0,70,Finished
2013_7,hamilton,mercedes,2,3,3,15.0,70,Finished
2013_7,webber,red_bull,5,4,4,12.0,70,Finished
2013_7,rosberg,mercedes,4,5,5,10.0,70,Finished
2013_7,vergne,toro_rosso,7,6,6,8.0,69,+1 Lap
2013_7,resta,force_india,17,7,7,6.0,69,+1 Lap
2013_7,massa,ferrari,16,8,8,4.0,69,+1 Lap
2013_7,raikkonen,lotus_f1,10,9,9,2.0,69,+1 Lap
2013_7,sutil,force_india,8,10,10,1.0,69,+1 Lap
2013_7,perez,mclaren,12,11,11,0.0,69,+1 Lap
2013_7,button,mclaren,14,12,12,0.0,69,+1 Lap
2013_7,grosjean,lotus_f1,22,13,13,0.0,69,+1 Lap
2013_7,bottas,williams,3,14,14,0.0,69,+1 Lap
2013_7,ricciardo,toro_rosso,11,15,15,0.0,68,+2 Laps
2013_7,maldonado,williams,13,16,16,0.0,68,+2 Laps
2013_7,jules_bianchi,marussia,19,17,17,0.0,68,+2 Laps
2013_7,pic,caterham,18,18,18,0.0,67,+3 Laps
2013_7,chilton,marussia,20,19,19,0.0,67,+3 Laps
2013_7,gutierrez,sauber,15,20,20,0.0,63,Accident
2013_7,hulkenberg,sauber,9,\N,21,0.0,45,Collision
2013_7,garde,caterham,21,\N,22,0.0,43,Collision
2013_8,rosberg,mercedes,2,1,1,25.0,52,Finished
2013_8,webber,red_bull,4,2,2,18.0,52,Finished
2013_8,alonso,ferrari,9,3,3,15.0,52,Finished
2013_8,hamilton,mercedes,1,4,4,12.0,52,Finished
2013_8,raikkonen,lotus_f1,8,5,5,10.0,52,Finished
2013_8,massa,ferrari,11,6,6,8.0,52,Finished
2013_8,sutil,force_india,6,7,7,6.0,52,Finished
2013_8,ricciardo,toro_rosso,5,8,8,4.0,52,Finished
2013_8,resta,force_india,21,9,9,2.0,52,Finished
2013_8,hulkenberg,sauber,14,10,10,1.0,52,Finished
2013_8,maldonado,williams,15,11,11,0.0,52,Finished
2013_8,bottas,williams,16,12,12,0.0,52,Finished
2013_8,button,mclaren,10,13,13,0.0,52,Finished
2013_8,gutierrez,sauber,17,14,14,0.0,52,Finished
2013_8,pic,caterham,18,15,15,0.0,52,Finished
2013_8,jules_bianchi,marussia,19,16,16,0.0,52,Finished
2013_8,chilton,marussia,20,17,17,0.0,52,Finished
2013_8,garde,caterham,22,18,18,0.0,52,Finished
2013_8,grosjean,lotus_f1,7,19,19,0.0,51,Retired
2013_8,perez,mclaren,13,20,20,0.0,46,Wheel
2013_8,vettel,red_bull,3,\N,21,0.0,41,Gearbox
2013_8,vergne,toro_rosso,12,\N,22,0.0,35,Tyre
2013_9,vettel,red_bull,2,1,1,25.0,60,Finished
2013_9,raikkonen,lotus_f1,4,2,2,18.0,60,Finished
2013_9,grosjean,lotus_f1,5,3,3,15.0,60,Finished
2013_9,alonso,ferrari,8,4,4,12.0,60,Finished
2013_9,hamilton,mercedes,1,5,5,10.0,60,Finished
2013_9,button,mclaren,9,6,6,8.0,60,Finished
2013_9,webber,red_bull,3,7,7,6.0,60,Finished
2013_9,perez,mclaren,13,8,8,4.0,60,Finished
2013_9,rosberg,mercedes,11,9,9,2.0,60,Finished
2013_9,hulkenberg,sauber,10,10,10,1.0,60,Finished
2013_9,resta,force_india,12,11,11,0.0,60,Finished
2013_9,ricciardo,toro_rosso,6,12,12,0.0,60,Finished
2013_9,sutil,force_india,15,13,13,0.0,60,Finished
2013_9,gutierrez,sauber,14,14,14,0.0,60,Finished
2013_9,maldonado,williams,18,15,15,0.0,60,Finished
2013_9,bottas,williams,17,16,16,0.0,59,+1 Lap
2013_9,pic,caterham,22,17,17,0.0,59,+1 Lap
2013_9,garde,caterham,20,18,18,0.0,59,+1 Lap
2013_9,chilton,marussia,21,19,19,0.0,59,+1 Lap
2013_9,vergne,toro_rosso,16,\N,20,0.0,22,Hydraulics
2013_9,jules_bianchi,marussia,19,\N,21,0.0,21,Engine
2013_9,massa,ferrari,7,\N,22,0.0,3,Spun off
2013_10,hamilton,mercedes,1,1,1,25.0,70,Finished
2013_10,raikkonen,lotus_f1,6,2,2,18.0,70,Finished
2013_10,vettel,red_bull,2,3,3,15.0,70,Finished
2013_10,webber,red_bull,10,4,4,12.0,70,Finished
2013_10,alonso,ferrari,5,5,5,10.0,70,Finished
2013_10,grosjean,lotus_f1,3,6,6,8.0,70,Finished
2013_10,button,mclaren,13,7,7,6.0,70,Finished
2013_10,massa,ferrari,7,8,8,4.0,70,Finished
2013_10,perez,mclaren,9,9,9,2.0,69,+1 Lap
2013_10,maldonado,williams,15,10,10,1.0,69,+1 Lap
2013_10,hulkenberg,sauber,12,11,11,0.0,69,+1 Lap
2013_10,vergne,toro_rosso,14,12,12,0.0,69,+1 Lap
2013_10,ricciardo,toro_rosso,8,13,13,0.0,69,+1 Lap
2013_10,garde,caterham,20,14,14,0.0,68,+2 Laps
2013_10,pic,caterham,19,15,15,0.0,68,+2 Laps
2013_10,jules_bianchi,marussia,21,16,16,0.0,67,+3 Laps
2013_10,chilton,marussia,22,17,17,0.0,67,+3 Laps
2013_10,resta,force_india,18,18,18,0.0,66,Hydraulics
2013_10,rosberg,mercedes,4,19,19,0.0,64,Engine
2013_10,bottas,williams,16,\N,20,0.0,42,Hydraulics
2013_10,gutierrez,sauber,17,\N,21,0.0,28,Transmission
2013_10,sutil,force_india,11,\N,22,0.0,19,Hydraulics
2013_11,vettel,red_bull,2,1,1,25.0,44,Finished
2013_11,alonso,ferrari,9,2,2,18.0,44,Finished
2013_11,hamilton,mercedes,1,3,3,15.0,44,Finished
2013_11,rosberg,mercedes,4,4,4,12.0,44,Finished
2013_11,webber,red_bull,3,5,5,10.0,44,Finished
2013_11,button,mclaren,6,6,6,8.0,44,Finished
2013_11,massa,ferrari,10,7,7,6.0,44,Finished
2013_11,grosjean,lotus_f1,7,8,8,4.0,44,Finished
2013_11,sutil,force_india,12,9,9,2.0,44,Finished
2013_11,ricciardo,toro_rosso,19,10,10,1.0,44,Finished
2013_11,perez,mclaren,13,11,11,0.0,44,Finished
2013_11,vergne,toro_rosso,18,12,12,0.0,44,Finished
2013_11,hulkenberg,sauber,11,13,13,0.0,44,Finished
2013_11,gutierrez,sauber,21,14,14,0.0,44,Finished
2013_11,bottas,williams,20,15,15,0.0,44,Finished
2013_11,garde,caterham,14,16,16,0.0,43,+1 Lap
2013_11,maldonado,williams,17,17,17,0.0,43,+1 Lap
2013_11,jules_bianchi,marussia,15,18,18,0.0,43,+1 Lap
2013_11,chilton,marussia,16,19,19,0.0,42,+2 Laps
2013_11,resta,force_india,5,\N,20,0.0,26,Collision
2013_11,raikkonen,lotus_f1,8,\N,21,0.0,25,Brakes
2013_11,pic,caterham,22,\N,22,0.0,8,Oil leak
2013_12,vettel,red_bull,1,1,1,25.0,53,Finished
2013_12,alonso,ferrari,5,2,2,18.0,53,Finished
2013_12,webber,red_bull,2,3,3,15.0,53,Finished
2013_12,massa,ferrari,4,4,4,12.0,53,Finished
2013_12,hulkenberg,sauber,3,5,5,10.0,53,Finished
2013_12,rosberg,mercedes,6,6,6,8.0,53,Finished
2013_12,ricciardo,toro_rosso,7,7,7,6.0,53,Finished
2013_12,grosjean,lotus_f1,13,8,8,4.0,53,Finished
2013_12,hamilton,mercedes,12,9,9,2.0,53,Finished
2013_12,button,mclaren,9,10,10,1.0,53,Finished
2013_12,raikkonen,lotus_f1,11,11,11,0.0,53,Finished
2013_12,perez,mclaren,8,12,12,0.0,53,Finished
2013_12,gutierrez,sauber,16,13,13,0.0,53,Finished
2013_12,maldonado,williams,14,14,14,0.0,53,Finished
2013_12,bottas,williams,18,15,15,0.0,53,Finished
2013_12,sutil,force_india,17,16,16,0.0,52,+1 Lap
2013_12,pic,caterham,20,17,17,0.0,52,+1 Lap
2013_12,garde,caterham,19,18,18,0.0,52,+1 Lap
2013_12,jules_bianchi,marussia,21,19,19,0.0,52,+1 Lap
2013_12,chilton,marussia,22,20,20,0.0,52,+1 Lap
2013_12,vergne,toro_rosso,10,\N,21,0.0,14,Transmission
2013_12,resta,force_india,15,\N,22,0.0,0,Accident
2013_13,vettel,red_bull,1,1,1,25.0,61,Finished
2013_13,alonso,ferrari,7,2,2,18.0,61,Finished
2013_13,raikkonen,lotus_f1,13,3,3,15.0,61,Finished
2013_13,rosberg,mercedes,2,4,4,12.0,61,Finished
2013_13,hamilton,mercedes,5,5,5,10.0,61,Finished
2013_13,massa,ferrari,6,6,6,8.0,61,Finished
2013_13,button,mclaren,8,7,7,6.0,61,Finished
2013_13,perez,mclaren,14,8,8,4.0,61,Finished
2013_13,hulkenberg,sauber,11,9,9,2.0,61,Finished
2013_13,sutil,force_india,15,10,10,1.0,61,Finished
2013_13,maldonado,williams,18,11,11,0.0,61,Finished
2013_13,gutierrez,sauber,10,12,12,0.0,61,Finished
2013_13,bottas,williams,16,13,13,0.0,61,Finished
2013_13,vergne,toro_rosso,12,14,14,0.0,61,Finished
2013_13,webber,red_bull,4,15,15,0.0,60,Water pressure
2013_13,garde,caterham,20,16,16,0.0,60,+1 Lap
2013_13,chilton,marussia,22,17,17,0.0,60,+1 Lap
2013_13,jules_bianchi,marussia,21,18,18,0.0,60,+1 Lap
2013_13,pic,caterham,19,19,19,0.0,60,+1 Lap
2013_13,resta,force_india,17,20,20,0.0,54,Accident
2013_13,grosjean,lotus_f1,3,\N,21,0.0,37,Pneumatics
2013_13,ricciardo,toro_rosso,9,\N,22,0.0,23,Accident
2013_14,vettel,red_bull,1,1,1,25.0,55,Finished
2013_14,raikkonen,lotus_f1,9,2,2,18.0,55,Finished
2013_14,grosjean,lotus_f1,3,3,3,15.0,55,Finished
2013_14,hulkenberg,sauber,7,4,4,12.0,55,Finished
2013_14,hamilton,mercedes,2,5,5,10.0,55,Finished
2013_14,alonso,ferrari,5,6,6,8.0,55,Finished
2013_14,rosberg,mercedes,4,7,7,6.0,55,Finished
2013_14,button,mclaren,11,8,8,4.0,55,Finished
2013_14,massa,ferrari,6,9,9,2.0,55,Finished
2013_14,perez,mclaren,10,10,10,1.0,55,Finished
2013_14,gutierrez,sauber,8,11,11,0.0,55,Finished
2013_14,bottas,williams,17,12,12,0.0,55,Finished
2013_14,maldonado,williams,18,13,13,0.0,55,Finished
2013_14,pic,caterham,19,14,14,0.0,55,Finished
2013_14,garde,caterham,20,15,15,0.0,55,Finished
2013_14,jules_bianchi,marussia,22,16,16,0.0,55,Finished
2013_14,chilton,marussia,21,17,17,0.0,55,Finished
2013_14,vergne,toro_rosso,16,18,18,0.0,53,+2 Laps
2013_14,ricciardo,toro_rosso,12,19,19,0.0,52,+3 Laps
2013_14,sutil,force_india,14,20,20,0.0,50,Collision
2013_14,webber,red_bull,13,\N,21,0.0,36,Collision
2013_14,resta,force_india,15,\N,22,0.0,24,Spun off
2013_15,vettel,red_bull,2,1,1,25.0,53,Finished
2013_15,webber,red_bull,1,2,2,18.0,53,Finished
2013_15,grosjean,lotus_f1,4,3,3,15.0,53,Finished
2013_15,alonso,ferrari,8,4,4,12.0,53,Finished
2013_15,raikkonen,lotus_f1,9,5,5,10.0,53,Finished
2013_15,hulkenberg,sauber,7,6,6,8.0,53,Finished
2013_15,gutierrez,sauber,14,7,7,6.0,53,Finished
2013_15,rosberg,mercedes,6,8,8,4.0,53,Finished
2013_15,button,mclaren,10,9,9,2.0,53,Finished
2013_15,massa,ferrari,5,10,10,1.0,53,Finished
2013_15,resta,force_india,12,11,11,0.0,53,Finished
2013_15,vergne,toro_rosso,17,12,12,0.0,52,+1 Lap
2013_15,ricciardo,toro_rosso,16,13,13,0.0,52,+1 Lap
2013_15,sutil,force_india,22,14,14,0.0,52,+1 Lap
2013_15,perez,mclaren,11,15,15,0.0,52,+1 Lap
2013_15,maldonado,williams,15,16,16,0.0,52,+1 Lap
2013_15,bottas,williams,13,17,17,0.0,52,+1 Lap
2013_15,pic,caterham,20,18,18,0.0,52,+1 Lap
2013_15,chilton,marussia,18,19,19,0.0,52,+1 Lap
2013_15,hamilton,mercedes,3,\N,20,0.0,7,Puncture
2013_15,garde,caterham,19,\N,21,0.0,0,Accident
2013_15,jules_bianchi,marussia,21,\N,22,0.0,0,Accident
2013_16,vettel,red_bull,1,1,1,25.0,60,Finished
2013_16,rosberg,mercedes,2,2,2,18.0,60,Finished
2013_16,grosjean,lotus_f1,17,3,3,15.0,60,Finished
2013_16,massa,ferrari,5,4,4,12.0,60,Finished
2013_16,perez,mclaren,9,5,5,10.0,60,Finished
2013_16,hamilton,mercedes,3,6,6,8.0,60,Finished
2013_16,raikkonen,lotus_f1,6,7,7,6.0,60,Finished
2013_16,resta,force_india,12,8,8,4.0,60,Finished
2013_16,sutil,force_india,13,9,9,2.0,60,Finished
2013_16,ricciardo,toro_rosso,11,10,10,1.0,60,Finished
2013_16,alonso,ferrari,8,11,11,0.0,60,Finished
2013_16,maldonado,williams,18,12,12,0.0,60,Finished
2013_16,vergne,toro_rosso,14,13,13,0.0,59,+1 Lap
2013_16,button,mclaren,10,14,14,0.0,59,+1 Lap
2013_16,gutierrez,sauber,16,15,15,0.0,59,+1 Lap
2013_16,bottas,williams,15,16,16,0.0,59,+1 Lap
2013_16,chilton,marussia,22,17,17,0.0,58,+2 Laps
2013_16,jules_bianchi,marussia,19,18,18,0.0,58,+2 Laps
2013_16,hulkenberg,sauber,7,19,19,0.0,54,Mechanical
2013_16,webber,red_bull,4,\N,20,0.0,39,Alternator
2013_16,pic,caterham,21,\N,21,0.0,35,Hydraulics
2013_16,garde,caterham,20,\N,22,0.0,1,Collision
2013_17,vettel,red_bull,2,1,1,25.0,55,Finished
2013_17,webber,red_bull,1,2,2,18.0,55,Finished
2013_17,rosberg,mercedes,3,3,3,15.0,55,Finished
2013_17,grosjean,lotus_f1,6,4,4,12.0,55,Finished
2013_17,alonso,ferrari,10,5,5,10.0,55,Finished
2013_17,resta,force_india,11,6,6,8.0,55,Finished
2013_17,hamilton,mercedes,4,7,7,6.0,55,Finished
2013_17,massa,ferrari,7,8,8,4.0,55,Finished
2013_17,perez,mclaren,8,9,9,2.0,55,Finished
2013_17,sutil,force_india,17,10,10,1.0,55,Finished
2013_17,maldonado,williams,14,11,11,0.0,55,Finished
2013_17,button,mclaren,12,12,12,0.0,55,Finished
2013_17,gutierrez,sauber,16,13,13,0.0,55,Finished
2013_17,hulkenberg,sauber,5,14,14,0.0,54,+1 Lap
2013_17,bottas,williams,15,15,15,0.0,54,+1 Lap
2013_17,ricciardo,toro_rosso,9,16,16,0.0,54,+1 Lap
2013_17,vergne,toro_rosso,13,17,17,0.0,54,+1 Lap
2013_17,garde,caterham,18,18,18,0.0,54,+1 Lap
2013_17,pic,caterham,19,19,19,0.0,54,+1 Lap
2013_17,jules_bianchi,marussia,21,20,20,0.0,53,+2 Laps
2013_17,chilton,marussia,20,21,21,0.0,53,+2 Laps
2013_17,raikkonen,lotus_f1,22,\N,22,0.0,0,Accident
2013_18,vettel,red_bull,1,1,1,25.0,56,Finished
2013_18,grosjean,lotus_f1,3,2,2,18.0,56,Finished
2013_18,webber,red_bull,2,3,3,15.0,56,Finished
2013_18,hamilton,mercedes,5,4,4,12.0,56,Finished
2013_18,alonso,ferrari,6,5,5,10.0,56,Finished
2013_18,hulkenberg,sauber,4,6,6,8.0,56,Finished
2013_18,perez,mclaren,7,7,7,6.0,56,Finished
2013_18,bottas,williams,9,8,8,4.0,56,Finished
2013_18,rosberg,mercedes,12,9,9,2.0,56,Finished
2013_18,button,mclaren,15,10,10,1.0,56,Finished
2013_18,ricciardo,toro_rosso,10,11,11,0.0,56,Finished
2013_18,vergne,toro_rosso,14,12,12,0.0,56,Finished
2013_18,massa,ferrari,13,13,13,0.0,56,Finished
2013_18,gutierrez,sauber,20,14,14,0.0,56,Finished
2013_18,kovalainen,lotus_f1,8,15,15,0.0,56,Finished
2013_18,resta,force_india,11,16,16,0.0,56,Finished
2013_18,maldonado,williams,17,17,17,0.0,55,+1 Lap
2013_18,jules_bianchi,marussia,19,18,18,0.0,55,+1 Lap
2013_18,garde,caterham,18,19,19,0.0,55,+1 Lap
2013_18,pic,caterham,22,20,20,0.0,55,+1 Lap
2013_18,chilton,marussia,21,21,21,0.0,54,+2 Laps
2013_18,sutil,force_india,16,\N,22,0.0,0,Accident
2013_19,vettel,red_bull,1,1,1,25.0,71,Finished
2013_19,webber,red_bull,4,2,2,18.0,71,Finished
2013_19,alonso,ferrari,3,3,3,15.0,71,Finished
2013_19,button,mclaren,14,4,4,12.0,71,Finished
2013_19,rosberg,mercedes,2,5,5,10.0,71,Finished
2013_19,perez,mclaren,19,6,6,8.0,71,Finished
2013_19,massa,ferrari,9,7,7,6.0,71,Finished
2013_19,hulkenberg,sauber,10,8,8,4.0,71,Finished
2013_19,hamilton,mercedes,5,9,9,2.0,71,Finished
2013_19,ricciardo,toro_rosso,7,10,10,1.0,70,+1 Lap
2013_19,resta,force_india,12,11,11,0.0,70,+1 Lap
2013_19,gutierrez,sauber,17,12,12,0.0,70,+1 Lap
2013_19,sutil,force_india,15,13,13,0.0,70,+1 Lap
2013_19,kovalainen,lotus_f1,11,14,14,0.0,70,+1 Lap
2013_19,vergne,toro_rosso,8,15,15,0.0,70,+1 Lap
2013_19,maldonado,williams,16,16,16,0.0,70,+1 Lap
2013_19,jules_bianchi,marussia,21,17,17,0.0,69,+2 Laps
2013_19,garde,caterham,20,18,18,0.0,69,+2 Laps
2013_19,chilton,marussia,22,19,19,0.0,69,+2 Laps
2013_19,pic,caterham,18,\N,20,0.0,58,Mechanical
2013_19,bottas,williams,13,\N,21,0.0,45,Accident
2013_19,grosjean,lotus_f1,6,\N,22,0.0,2,Engine
2014_1,rosberg,mercedes,3,1,1,25.0,57,Finished
2014_1,kevin_magnussen,mclaren,4,2,2,18.0,57,Finished
2014_1,button,mclaren,10,3,3,15.0,57,Finished
2014_1,alonso,ferrari,5,4,4,12.0,57,Finished
2014_1,bottas,williams,15,5,5,10.0,57,Finished
2014_1,hulkenberg,force_india,7,6,6,8.0,57,Finished
2014_1,raikkonen,ferrari,11,7,7,6.0,57,Finished
2014_1,vergne,toro_rosso,6,8,8,4.0,57,Finished
2014_1,kvyat,toro_rosso,8,9,9,2.0,57,Finished
2014_1,perez,force_india,16,10,10,1.0,57,Finished
2014_1,sutil,sauber,13,11,11,0.0,56,+1 Lap
2014_1,gutierrez,sauber,20,12,12,0.0,56,+1 Lap
2014_1,chilton,marussia,17,13,13,0.0,55,+2 Laps
2014_1,jules_bianchi,marussia,18,\N,14,0.0,49,+8 Laps
2014_1,grosjean,lotus_f1,22,\N,15,0.0,43,ERS
2014_1,maldonado,lotus_f1,21,\N,16,0.0,29,ERS
2014_1,ericsson,caterham,19,\N,17,0.0,27,Oil pressure
2014_1,vettel,red_bull,12,\N,18,0.0,3,Engine
2014_1,hamilton,mercedes,1,\N,19,0.0,2,Engine
2014_1,massa,williams,9,\N,20,0.0,0,Collision
2014_1,kobayashi,caterham,14,\N,21,0.0,0,Collision
2014_1,ricciardo,red_bull,2,\N,22,0.0,57,Disqualified
2014_2,hamilton,mercedes,1,1,1,25.0,56,Finished
2014_2,rosberg,mercedes,3,2,2,18.0,56,Finished
2014_2,vettel,red_bull,2,3,3,15.0,56,Finished
2014_2,alonso,ferrari,4,4,4,12.0,56,Finished
2014_2,hulkenberg,force_india,7,5,5,10.0,56,Finished
2014_2,button,mclaren,10,6,6,8.0,56,Finished
2014_2,massa,williams,13,7,7,6.0,56,Finished
2014_2,bottas,williams,18,8,8,4.0,56,Finished
2014_2,kevin_magnussen,mclaren,8,9,9,2.0,55,+1 Lap
2014_2,kvyat,toro_rosso,11,10,10,1.0,55,+1 Lap
2014_2,grosjean,lotus_f1,15,11,11,0.0,55,+1 Lap
2014_2,raikkonen,ferrari,6,12,12,0.0,55,+1 Lap
2014_2,kobayashi,caterham,20,13,13,0.0,55,+1 Lap
2014_2,ericsson,caterham,22,14,14,0.0,54,+2 Laps
2014_2,chilton,marussia,21,15,15,0.0,54,+2 Laps
2014_2,ricciardo,red_bull,5,\N,16,0.0,49,Technical
2014_2,gutierrez,sauber,12,\N,17,0.0,35,Gearbox
2014_2,sutil,sauber,17,\N,18,0.0,32,Electrical
2014_2,vergne,toro_rosso,9,\N,19,0.0,18,Power Unit
2014_2,jules_bianchi,marussia,19,\N,20,0.0,8,Brakes
2014_2,maldonado,lotus_f1,16,\N,21,0.0,7,Engine
2014_2,perez,force_india,14,\N,22,0.0,0,Withdrew
2014_3,hamilton,mercedes,2,1,1,25.0,57,Finished
2014_3,rosberg,mercedes,1,2,2,18.0,57,Finished
2014_3,perez,force_india,4,3,3,15.0,57,Finished
2014_3,ricciardo,red_bull,13,4,4,12.0,57,Finished
2014_3,hulkenberg,force_india,11,5,5,10.0,57,Finished
2014_3,vettel,red_bull,10,6,6,8.0,57,Finished
2014_3,massa,williams,7,7,7,6.0,57,Finished
2014_3,bottas,williams,3,8,8,4.0,57,Finished
2014_3,alonso,ferrari,9,9,9,2.0,57,Finished
2014_3,raikkonen,ferrari,5,10,10,1.0,57,Finished
2014_3,kvyat,toro_rosso,12,11,11,0.0,57,Finished
2014_3,grosjean,lotus_f1,16,12,12,0.0,57,Finished
2014_3,chilton,marussia,21,13,13,0.0,57,Finished
2014_3,maldonado,lotus_f1,17,14,14,0.0,57,Finished
2014_3,kobayashi,caterham,18,15,15,0.0,57,Finished
2014_3,jules_bianchi,marussia,19,16,16,0.0,56,+1 Lap
2014_3,button,mclaren,6,17,17,0.0,55,Clutch
2014_3,kevin_magnussen,mclaren,8,\N,18,0.0,40,Clutch
2014_3,gutierrez,sauber,15,\N,19,0.0,39,Collision
